Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02122","Sheep","2020","2020","An","6040316","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02140","Swine / pigs","2020","2020","An","526787","I","Imputed value",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02111","Cattle","2020","2020","An","93793300","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5112","Stocks","02151","Chickens","2020","2020","1000 An","1537000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02123","Goats","2020","2020","An","2655000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02122","Sheep","2020","2020","An","5200000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02140","Swine / pigs","2020","2020","An","77312000","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02111","Cattle","2020","2020","An","11182000","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5112","Stocks","02151","Chickens","2020","2020","1000 An","3319","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02123","Goats","2020","2020","An","18045","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02122","Sheep","2020","2020","An","6337000","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02140","Swine / pigs","2020","2020","An","162000","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02111","Cattle","2020","2020","An","13154200","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5112","Stocks","02151","Chickens","2020","2020","1000 An","77851","I","Imputed value",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02123","Goats","2020","2020","An","3629600","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02122","Sheep","2020","2020","An","18829200","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5111","Stocks","02140","Swine / pigs","2020","2020","An","52430","A","Official figure",""
"QCL","Crops and livestock products","548","Vanuatu","5111","Stocks","02111","Cattle","2020","2020","An","102776","I","Imputed value",""
"QCL","Crops and livestock products","548","Vanuatu","5112","Stocks","02151","Chickens","2020","2020","1000 An","504","I","Imputed value",""
"QCL","Crops and livestock products","548","Vanuatu","5111","Stocks","02123","Goats","2020","2020","An","11100","I","Imputed value",""
"QCL","Crops and livestock products","548","Vanuatu","5111","Stocks","02140","Swine / pigs","2020","2020","An","82191","I","Imputed value",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02111","Cattle","2020","2020","An","16055171","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5112","Stocks","02151","Chickens","2020","2020","1000 An","124965","I","Imputed value",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02123","Goats","2020","2020","An","1584917","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02122","Sheep","2020","2020","An","618694","A","Official figure",""
"QCL","Crops and livestock products","862","Venezuela (Bolivarian Republic of)","5111","Stocks","02140","Swine / pigs","2020","2020","An","3089315","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5111","Stocks","02112","Buffalo","2020","2020","An","2332754","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5111","Stocks","02111","Cattle","2020","2020","An","6230519","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5112","Stocks","02151","Chickens","2020","2020","1000 An","409500","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5111","Stocks","02123","Goats","2020","2020","An","2654573","A","Official figure",""
"QCL","Crops and livestock products","704","Viet Nam","5111","Stocks","02140","Swine / pigs","2020","2020","An","22027858","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5111","Stocks","02111","Cattle","2020","2020","An","1835801","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5112","Stocks","02151","Chickens","2020","2020","1000 An","70058","I","Imputed value",""
"QCL","Crops and livestock products","887","Yemen","5111","Stocks","02123","Goats","2020","2020","An","9562880","A","Official figure",""
"QCL","Crops and livestock products","887","Yemen","5111","Stocks","02122","Sheep","2020","2020","An","9866017","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02111","Cattle","2020","2020","An","3814438","A","Official figure",""
"QCL","Crops and livestock products","894","Zambia","5112","Stocks","02151","Chickens","2020","2020","1000 An","39948","E","Estimated value",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02123","Goats","2020","2020","An","4042767","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02122","Sheep","2020","2020","An","206017","I","Imputed value",""
"QCL","Crops and livestock products","894","Zambia","5111","Stocks","02140","Swine / pigs","2020","2020","An","1241337","I","Imputed value",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02111","Cattle","2020","2020","An","5195154","A","Official figure",""
"QCL","Crops and livestock products","716","Zimbabwe","5112","Stocks","02151","Chickens","2020","2020","1000 An","16200","E","Estimated value",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02123","Goats","2020","2020","An","5881701","I","Imputed value",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02122","Sheep","2020","2020","An","354934","I","Imputed value",""
"QCL","Crops and livestock products","716","Zimbabwe","5111","Stocks","02140","Swine / pigs","2020","2020","An","270338","I","Imputed value",""
